CURROPER,CONTROL,DEBT_MDN,PCTFLOAN,GRAD_DEBT_MDN,PCIP11,PCIP15,PCIP14,PCIP27,CIP11BACHL,CIP15BACHL,CIP14BACHL,CIP27BACHL,PCTPELL,Clusters,clusters
1,1,7639.0,0.4938,15063.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4814,0,3
1,2,16865.0,0.6637,27000.0,0.0123,0.0,0.0,0.0329,1.0,0.0,0.0,1.0,0.4571,4,0
1,2,13000.0,0.6117,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,5,4
1,3,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8381,2,2
1,1,3500.0,0.0174,4500.0,0.0312,0.0751,0.0,0.0028,1.0,1.0,0.0,1.0,0.2005,4,0
1,1,14950.0,0.5099,23000.0,0.0095,0.0,0.0242,0.0069,2.0,2.0,2.0,2.0,0.3738,3,1
1,3,2625.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,2,2
1,3,20998.5,0.9075,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048,2,2
1,3,8507.0,0.6169,9498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722,2,2
1,1,5250.0,0.0866,14144.0,0.0377,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.3767,0,3
1,3,9500.0,0.4736,9500.0,0.0,0.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.7339,2,2
1,3,3766.0,0.7975,5721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7342,2,2
1,1,8883.0,0.3907,14148.0,0.0162,0.0499,0.0037,0.0025,0.0,0.0,0.0,0.0,0.4539,0,3
1,3,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552,2,2
1,1,7210.0,0.2077,11793.0,0.0242,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.3544,0,3
1,1,5500.0,0.076,14144.0,0.067,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.2754,0,3
1,1,14955.0,0.5602,20750.0,0.0121,0.0085,0.0154,0.0104,2.0,2.0,2.0,2.0,0.3645,3,1
1,1,7125.0,0.2322,9250.0,0.0199,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.5133,0,3
1,2,18750.0,0.8244,23474.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5229,5,4
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,3,9500.0,0.763,9500.0,0.0,0.5794,0.0,0.0,0.0,0.0,0.0,0.0,0.6498,2,2
1,1,6000.0,0.0542,8500.0,0.0151,0.0938,0.0,0.0045,0.0,0.0,0.0,0.0,0.2691,0,3
1,3,7917.0,0.7787,9714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787,2,2
1,3,7917.0,0.7399,8982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7136,2,2
1,2,17500.0,0.7795,25250.0,0.0617,0.0,0.0,0.0097,2.0,0.0,0.0,2.0,0.5714,3,1
1,1,9621.0,0.424,12993.5,0.0084,0.0,0.0567,0.0139,1.0,1.0,1.0,1.0,0.6362,4,0
1,1,10425.0,0.4499,17709.0,0.0355,0.0146,0.0054,0.0102,2.0,2.0,2.0,2.0,0.575,3,1
1,1,5250.0,0.2647,7000.0,0.0318,0.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.1486,0,3
1,1,4750.0,0.0,5250.0,0.0206,0.0543,0.013,0.0054,0.0,0.0,0.0,0.0,0.473,0,3
1,2,9500.0,0.8698,14144.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.7865,3,1
1,1,17438.0,0.7982,29052.0,0.0109,0.0298,0.1173,0.007,2.0,2.0,2.0,2.0,0.6541,3,1
1,1,5575.5,0.2519,9435.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681,0,3
1,3,16729.0,0.7557,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267,2,2
1,2,7727.0,0.1798,8413.0,0.0353,0.0,0.2293,0.0539,1.0,0.0,1.0,1.0,0.1723,4,0
1,1,5500.0,0.0698,14144.0,0.0489,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.2852,0,3
1,3,9392.0,0.3379,9496.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4438,2,2
1,2,21500.0,0.5887,25000.0,0.0083,0.0,0.0,0.0021,1.0,0.0,0.0,1.0,0.344,4,0
1,1,9500.0,0.0759,10500.0,0.0265,0.1045,0.0049,0.0035,0.0,0.0,0.0,0.0,0.3204,0,3
1,2,20000.0,0.4209,25000.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,1.0,0.3357,5,4
1,1,16490.0,0.6009,22224.0,0.0114,0.019,0.0,0.0064,2.0,2.0,0.0,2.0,0.4338,3,1
1,1,8000.0,0.0677,10537.5,0.0346,0.0109,0.0084,0.0064,0.0,0.0,0.0,0.0,0.3175,0,3
1,1,6000.0,0.0839,9500.0,0.0259,0.0531,0.0063,0.0211,0.0,0.0,0.0,0.0,0.2953,0,3
1,2,14250.0,0.9082,25200.0,0.0,0.0,0.0,0.0359,0.0,0.0,1.0,1.0,0.4204,4,4
1,3,6850.0,0.9079,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553,2,2
1,2,20000.0,0.682,26685.0,0.0253,0.0039,0.0351,0.0195,1.0,1.0,1.0,1.0,0.5144,4,0
1,1,6500.0,0.199,11760.0,0.018,0.013,0.0058,0.0,0.0,0.0,0.0,0.0,0.3219,0,3
1,3,9833.0,0.7273,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273,2,2
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,3,9625.0,0.7855,10976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399,2,2
0,3,9500.0,0.6905,11243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792,2,2
1,2,19000.0,0.3247,22500.0,0.021,0.0,0.0897,0.0396,1.0,1.0,1.0,1.0,0.1735,4,0
1,3,6126.0,0.9167,6458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624,2,2
0,3,9833.0,0.75,14144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,2,2
1,1,5500.0,0.0834,7000.0,0.0118,0.0295,0.0012,0.0,0.0,0.0,0.0,0.0,0.4645,0,3
1,2,16970.0,0.7516,26500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322,5,4
1,2,20644.0,0.5244,26564.5,0.0207,0.0,0.0,0.0178,1.0,0.0,0.0,1.0,0.259,4,0
1,1,16074.0,0.601,25000.0,0.0114,0.0,0.0,0.0086,2.0,0.0,0.0,2.0,0.448,3,1
1,1,15750.0,0.5201,21714.5,0.0129,0.0133,0.0124,0.0105,2.0,2.0,2.0,2.0,0.3453,3,1
1,2,17995.0,0.6212,27000.0,0.0145,0.0,0.0,0.0145,2.0,0.0,0.0,2.0,0.4579,3,1
1,2,6885.0,0.5583,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184,5,4
1,1,10250.0,0.5858,16728.0,0.0,0.011,0.0,0.033,2.0,2.0,0.0,2.0,0.6055,3,1
1,1,13118.0,0.5557,21500.0,0.0225,0.0284,0.0086,0.0086,2.0,2.0,2.0,2.0,0.4114,3,1
1,1,4500.0,0.2465,8542.0,0.0413,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.3666,0,3
1,1,9500.0,0.491,16559.0,0.0552,0.0138,0.0028,0.0014,0.0,0.0,0.0,0.0,0.7977,0,3
1,1,9833.0,0.0909,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0606,0,0
1,1,15500.0,0.5946,15755.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2766,0,0
1,1,15000.0,0.5547,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589,0,3
1,1,9080.0,0.6388,14000.5,0.1351,0.3556,0.0,0.0,0.0,0.0,0.0,0.0,0.5822,0,3
1,1,5500.0,0.1545,6800.0,0.0827,0.0599,0.0,0.007,0.0,0.0,0.0,0.0,0.4282,0,3
1,1,14695.0,0.7603,20899.0,0.0081,0.0185,0.078,0.0081,2.0,2.0,2.0,2.0,0.5427,3,1
1,1,16566.5,0.3511,19253.0,0.0173,0.0283,0.1435,0.0105,2.0,2.0,2.0,2.0,0.2162,3,1
1,1,12834.0,0.5975,19608.0,0.0048,0.0,0.0557,0.0066,2.0,2.0,2.0,2.0,0.4039,3,1
1,1,20500.0,0.4008,22165.0,0.0248,0.0,0.1099,0.0239,1.0,1.0,1.0,1.0,0.2683,4,0
1,1,15080.5,0.5766,19500.0,0.038,0.0,0.0898,0.0087,1.0,0.0,1.0,1.0,0.354,4,0
1,1,12500.0,0.4967,18250.0,0.0116,0.0,0.0802,0.015,2.0,0.0,2.0,2.0,0.5802,3,1
1,1,13000.0,0.4778,18486.0,0.031,0.0171,0.0514,0.0098,2.0,2.0,2.0,2.0,0.3879,3,1
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,19500.0,0.3421,22500.0,0.0161,0.0,0.0209,0.0038,1.0,0.0,1.0,1.0,0.1447,4,0
1,2,9500.0,0.9444,29788.0,0.0143,0.0,0.0,0.0071,1.0,0.0,0.0,1.0,1.0,4,0
1,1,2668.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,0,3
1,2,17750.0,0.7011,27305.0,0.0298,0.0,0.017,0.0213,1.0,0.0,1.0,1.0,0.3991,4,0
1,1,9015.5,0.2456,13750.0,0.0201,0.0146,0.0383,0.0237,2.0,2.0,2.0,2.0,0.2117,3,1
1,1,16490.0,0.5512,23723.0,0.0212,0.0,0.0584,0.016,1.0,0.0,1.0,1.0,0.4379,4,0
1,3,9344.0,0.4894,9498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758,2,2
1,1,17311.5,0.7412,33763.0,0.0142,0.0401,0.0,0.0142,1.0,1.0,0.0,1.0,0.6721,4,0
1,1,17750.0,0.4932,23246.5,0.0196,0.0046,0.1189,0.0119,2.0,2.0,2.0,2.0,0.289,3,1
1,3,4354.0,0.6364,5121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136,2,2
1,2,19500.0,0.8133,26000.0,0.0169,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4849,4,0
1,1,14385.0,0.6135,20923.0,0.0067,0.0,0.0,0.0191,2.0,0.0,0.0,2.0,0.4923,3,1
1,2,18500.0,0.3828,21630.0,0.0262,0.0,0.042,0.014,1.0,0.0,1.0,1.0,0.1549,4,0
1,1,16500.0,0.8028,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3535,0,0
1,1,4168.0,0.1216,6562.5,0.0418,0.1776,0.0045,0.0,0.0,0.0,0.0,0.0,0.5767,0,3
1,1,7000.0,0.6568,9500.0,0.0629,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.6123,0,3
1,1,12500.0,0.5732,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352,0,3
1,1,7055.0,0.364,12598.5,0.0356,0.0502,0.0049,0.0039,0.0,0.0,0.0,0.0,0.4079,0,3
1,3,13563.0,0.5981,16813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039,2,2
1,3,4859.5,0.481,6055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791,2,2
1,1,6450.0,0.365,9500.0,0.0187,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.4391,0,3
1,3,3050.0,0.5424,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932,2,2
1,1,8250.0,0.1389,9500.0,0.049,0.1107,0.0,0.0,0.0,0.0,0.0,0.0,0.3575,0,3
1,3,5500.0,0.45,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654,2,2
1,2,12500.0,0.42,18750.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,2.0,0.3224,5,4
1,1,6250.0,0.1569,10692.5,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349,0,3
1,1,13573.0,0.512,21500.0,0.003,0.0038,0.0175,0.0084,2.0,2.0,2.0,2.0,0.3858,3,1
1,1,5500.0,0.0717,5597.5,0.1332,0.0048,0.0145,0.0073,0.0,0.0,0.0,0.0,0.1166,0,3
1,1,5500.0,0.2472,8750.0,0.0169,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.2741,0,3
1,2,14750.0,0.9028,31425.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,2.0,0.8625,5,4
1,3,13478.0,0.7636,24240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6909,2,2
1,1,9833.0,0.0,14144.0,0.023,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0,3
1,2,9260.5,0.1918,11000.0,0.0298,0.0,0.0703,0.0122,2.0,2.0,2.0,2.0,0.3578,3,1
1,2,5780.0,0.2189,10000.0,0.0348,0.0,0.0,0.0116,1.0,0.0,0.0,1.0,0.2985,4,0
1,3,15625.0,0.7582,31502.0,0.0485,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6955,2,0
1,3,5665.0,0.3947,7782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196,2,2
1,3,9833.0,0.1786,3786.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,2,2
1,3,9833.0,0.8333,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929,2,2
1,1,9833.0,0.0,14144.0,0.0226,0.0117,0.0592,0.0,0.0,0.0,0.0,0.0,0.0638,0,3
1,1,9500.0,0.3717,21250.0,0.0227,0.0,0.0005,0.0005,1.0,0.0,1.0,1.0,0.4799,4,0
1,3,9833.0,0.2118,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588,2,2
1,3,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4182,2,2
1,3,9791.0,0.4688,12046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626,2,2
1,3,13353.0,0.9275,19940.0,0.0647,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8282,2,0
1,3,14656.5,0.8174,25833.5,0.4,0.2565,0.0,0.0,1.0,1.0,0.0,0.0,0.7426,1,0
1,2,4350.0,0.2405,7000.0,0.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492,5,4
1,3,9500.0,0.6444,9500.0,0.0323,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7406,2,0
1,1,9833.0,0.0,14144.0,0.0583,0.0126,0.0253,0.0,0.0,0.0,0.0,0.0,0.1872,0,3
1,1,3500.0,0.3866,7000.0,0.0107,0.0,0.0246,0.0,0.0,0.0,0.0,0.0,0.3068,0,3
1,1,8250.0,0.5257,13250.0,0.0109,0.0131,0.008,0.0066,2.0,2.0,2.0,2.0,0.3843,3,1
1,2,10500.0,0.9,26336.5,0.1075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8696,5,0
1,2,10500.0,0.7979,26336.5,0.1319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7979,5,0
1,1,9833.0,0.0,14144.0,0.0267,0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0,3
1,1,8750.0,0.3227,13500.0,0.0203,0.0004,0.04,0.0047,2.0,2.0,2.0,2.0,0.3595,3,1
1,1,11000.0,0.4234,16500.0,0.0438,0.0114,0.007,0.0026,1.0,1.0,1.0,1.0,0.4127,4,0
1,1,5250.0,0.2237,9000.0,0.0272,0.0178,0.0089,0.0022,0.0,0.0,0.0,0.0,0.3551,0,3
1,1,12839.0,0.3557,15400.0,0.0175,0.0,0.0798,0.0128,2.0,0.0,2.0,2.0,0.3225,3,1
1,1,9500.0,0.2732,14599.0,0.043,0.0237,0.0047,0.0009,2.0,2.0,2.0,2.0,0.304,3,1
1,2,17958.0,0.6207,24500.0,0.0277,0.0,0.0,0.0079,1.0,0.0,0.0,1.0,0.2767,4,0
1,2,20575.0,0.6017,26900.0,0.0,0.0,0.0,0.0197,1.0,0.0,0.0,1.0,0.2151,4,0
1,2,14250.0,0.7727,23480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5354,5,4
1,1,18625.0,0.7801,25596.0,0.0,0.0,0.0,0.0448,0.0,0.0,0.0,1.0,0.3476,0,4
1,2,21500.0,0.6359,27000.0,0.2369,0.0,0.0016,0.0,2.0,0.0,2.0,0.0,0.2488,3,0
1,1,5500.0,0.3135,11982.0,0.0442,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.4609,0,3
1,2,18750.0,0.9221,19750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5,4
1,2,15250.0,0.7111,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752,5,4
1,1,18000.0,0.735,26268.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,2.0,0.4962,0,4
1,1,14200.0,0.7837,26900.0,0.0162,0.0,0.0,0.0081,1.0,0.0,0.0,1.0,0.4411,4,0
1,2,19517.0,0.7004,26250.0,0.0678,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3418,4,0
1,2,17777.5,0.2514,19500.0,0.0076,0.0,0.0,0.032,1.0,0.0,0.0,1.0,0.1103,4,0
1,3,16000.0,0.6195,18471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188,2,2
1,2,23000.0,0.6959,27000.0,0.0529,0.0,0.1393,0.0139,2.0,0.0,2.0,2.0,0.2628,3,1
1,3,9500.0,0.8163,9833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327,2,2
1,2,25000.0,0.7463,27000.0,0.0245,0.0,0.0221,0.0221,1.0,0.0,1.0,1.0,0.1725,4,0
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,14250.0,0.648,23863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251,5,4
1,2,14250.0,0.8757,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171,5,4
1,2,13500.0,0.7813,16100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,5,4
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,1,13000.0,0.6591,16062.0,0.0512,0.1733,0.033,0.0,2.0,2.0,2.0,0.0,0.3848,3,0
1,1,18878.0,0.4674,21893.5,0.0078,0.0,0.0655,0.0175,1.0,0.0,1.0,1.0,0.1948,4,0
1,3,5833.0,0.5241,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586,2,2
1,3,14177.5,0.3761,16771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362,2,2
1,2,19298.0,0.7399,26000.0,0.0072,0.0,0.0,0.0144,1.0,0.0,0.0,1.0,0.4854,4,0
1,1,6547.5,0.1885,9800.0,0.0166,0.0468,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0,3
1,2,14454.5,0.3394,20625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2022,5,4
1,2,19500.0,0.7288,27000.0,0.0172,0.0,0.0,0.0069,1.0,0.0,0.0,1.0,0.2672,4,0
1,1,19500.0,0.2944,20785.5,0.0185,0.0,0.0,0.0185,1.0,0.0,0.0,1.0,0.1175,4,0
1,2,18500.0,0.7655,26806.5,0.0101,0.0,0.0,0.0025,2.0,0.0,0.0,2.0,0.5112,3,1
1,1,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788,0,3
1,1,3655.0,0.0607,5112.5,0.0065,0.0345,0.0259,0.0,0.0,0.0,0.0,0.0,0.2778,0,3
1,1,19736.5,0.5097,25000.0,0.052,0.0,0.0132,0.0132,1.0,0.0,1.0,1.0,0.1665,4,0
1,3,9500.0,0.6374,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484,2,2
1,3,10250.0,0.7822,24260.5,0.0386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8008,1,0
1,3,10250.0,0.8895,24260.5,0.0218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7951,1,0
1,2,21000.0,0.7529,24918.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4072,5,4
1,1,5500.0,0.1538,9500.0,0.021,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.3322,0,3
1,1,3500.0,0.0826,5500.0,0.0384,0.0948,0.0012,0.0,0.0,0.0,0.0,0.0,0.4713,0,3
1,1,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,0,3
1,3,18750.0,0.434,22250.0,0.0733,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3039,2,0
1,2,19000.0,0.7143,27000.0,0.0,0.0,0.0,0.0242,1.0,0.0,0.0,1.0,0.3967,4,0
1,2,14926.0,0.7224,22348.0,0.0162,0.0,0.0,0.026,1.0,0.0,0.0,1.0,0.3052,4,0
1,1,9833.0,0.0,14144.0,0.011,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.5141,0,3
1,2,11250.0,0.9026,30920.0,0.0691,0.0,0.0,0.0046,1.0,1.0,0.0,1.0,0.5689,4,0
1,1,17250.0,0.4474,20250.0,0.0746,0.0,0.0329,0.0079,2.0,0.0,2.0,2.0,0.2684,3,1
1,1,5500.0,0.0907,9430.0,0.0181,0.0041,0.0076,0.0,0.0,0.0,0.0,0.0,0.2688,0,3
1,2,19500.0,0.5769,27000.0,0.0146,0.0,0.0,0.0146,1.0,0.0,0.0,1.0,0.1991,4,0
1,2,22870.0,0.2978,27474.0,0.0178,0.0,0.0237,0.0074,2.0,0.0,2.0,2.0,0.3912,3,1
1,2,23869.5,0.7015,27000.0,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,2.0,0.3573,5,4
1,1,8000.0,0.241,13316.0,0.0294,0.0111,0.02,0.0,0.0,0.0,0.0,0.0,0.4134,0,3
1,1,18500.0,0.3884,20683.5,0.039,0.0,0.0128,0.0111,1.0,0.0,1.0,1.0,0.1343,4,0
1,1,5500.0,0.1407,11699.0,0.0137,0.0418,0.0065,0.0,0.0,0.0,0.0,0.0,0.2949,0,3
1,3,9500.0,0.661,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7977,2,2
1,2,12612.0,0.68,24750.0,0.0024,0.0,0.0025,0.0026,2.0,0.0,2.0,2.0,0.5021,3,1
1,1,19000.0,0.5385,25327.0,0.0108,0.0,0.0,0.0108,1.0,0.0,0.0,1.0,0.2344,4,0
1,1,5357.0,0.0943,6500.0,0.0391,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.2868,0,3
1,2,21500.0,0.7209,27000.0,0.0172,0.0,0.0,0.0172,1.0,0.0,0.0,1.0,0.2994,4,0
1,2,7454.0,0.2635,8937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575,5,4
1,2,18750.0,0.5549,27250.0,0.0,0.0,0.0,0.0153,1.0,0.0,0.0,1.0,0.3803,4,0
1,1,16672.0,0.421,22150.0,0.0318,0.0,0.0,0.0193,1.0,0.0,0.0,1.0,0.1542,4,0
1,2,20500.0,0.5773,25000.0,0.0387,0.0,0.0,0.0053,1.0,0.0,0.0,1.0,0.2393,4,0
1,3,9833.0,0.4259,14250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2
1,1,9833.0,0.0,14144.0,0.0027,0.0643,0.0055,0.0,0.0,0.0,0.0,0.0,0.4681,0,3
1,3,14000.0,0.7535,26140.0,0.0886,0.0043,0.0,0.0,2.0,2.0,0.0,0.0,0.8259,1,0
1,1,5500.0,0.1523,8000.0,0.0223,0.0371,0.0,0.0,0.0,0.0,0.0,0.0,0.3132,0,3
1,2,16250.0,0.4603,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027,5,4
1,3,9500.0,0.5851,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892,2,2
1,1,21500.0,0.8228,31000.0,0.0298,0.0226,0.0175,0.0134,2.0,2.0,2.0,2.0,0.6169,3,1
1,1,7392.5,0.166,11500.0,0.0736,0.0109,0.0179,0.0,0.0,0.0,0.0,0.0,0.2393,0,3
1,1,18000.0,0.5549,23867.0,0.0099,0.048,0.0576,0.0061,2.0,2.0,2.0,2.0,0.3395,3,1
1,1,9833.0,0.0,14144.0,0.0439,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.5216,0,3
1,1,9833.0,0.0,14144.0,0.0217,0.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.4427,0,3
1,3,12535.0,0.6378,15377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4409,2,2
1,3,10935.5,0.8649,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694,2,2
1,1,5500.0,0.1245,8750.0,0.0279,0.0097,0.0364,0.0,0.0,0.0,0.0,0.0,0.2844,0,3
1,1,15000.0,0.5865,21500.0,0.0363,0.0,0.0,0.0091,1.0,0.0,0.0,1.0,0.2846,4,0
1,3,9830.0,0.8679,13815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8302,2,2
1,2,19557.0,0.7143,27000.0,0.0118,0.0,0.0,0.0118,1.0,0.0,1.0,1.0,0.2525,4,0
1,2,22125.0,0.6661,27000.0,0.0,0.0,0.0,0.0092,0.0,0.0,1.0,1.0,0.2921,4,4
1,1,9833.0,0.0,14144.0,0.0498,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.2592,0,3
1,3,9500.0,0.8993,10666.5,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,2,2
1,1,5700.0,0.297,10869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3551,0,3
1,2,21600.0,0.7448,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724,5,4
1,2,18370.0,0.4229,19500.0,0.0236,0.0,0.0,0.0043,1.0,0.0,0.0,1.0,0.2005,4,0
1,2,13209.0,0.8382,13667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172,5,4
1,2,24000.0,0.7034,27000.0,0.0177,0.0,0.0,0.0288,1.0,0.0,0.0,1.0,0.2451,4,0
1,2,14116.0,1.0,15608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,5,4
1,2,20000.0,0.5679,25000.0,0.0,0.0,0.0,0.0103,2.0,0.0,0.0,2.0,0.1869,3,1
1,2,9500.0,0.6511,19715.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5288,5,0
